timestamp,open,high,low,close,volume,sma_fast,sma_slow,rsi,signal
2026-01-09 14:00:00,90607.66,90666.91,89940.0,90150.0,840.37741,,,,HOLD
2026-01-09 15:00:00,90150.01,92082.55,89850.0,91176.47,3441.12901,,,,HOLD
2026-01-09 16:00:00,91176.48,91783.32,91175.79,91623.89,1143.47636,,,,HOLD
2026-01-09 17:00:00,91623.89,91680.41,91012.0,91422.23,688.89123,,,,HOLD
2026-01-09 18:00:00,91422.23,91507.82,90340.0,90820.31,551.14415,,,,HOLD
2026-01-09 19:00:00,90820.3,90820.3,90190.0,90332.15,578.57871,,,,HOLD
2026-01-09 20:00:00,90332.14,90580.62,90235.0,90303.36,313.31668,,,,HOLD
2026-01-09 21:00:00,90303.37,90643.81,90113.87,90541.97,207.05117,,,,HOLD
2026-01-09 22:00:00,90541.98,90723.06,90353.91,90630.08,575.52178,90777.82888888888,,,HOLD
2026-01-09 23:00:00,90630.08,90732.01,90604.58,90641.28,183.79042,90832.41555555555,,,HOLD
2026-01-10 00:00:00,90641.27,90693.89,90527.99,90600.0,151.21516,90768.36333333334,,,HOLD
2026-01-10 01:00:00,90600.0,90732.2,90587.0,90688.0,113.18366,90664.37555555555,,,HOLD
2026-01-10 02:00:00,90688.0,90782.23,90607.02,90697.17,139.70054,90583.81333333334,,,HOLD
2026-01-10 03:00:00,90697.17,90697.18,90554.26,90626.14,124.89032,90562.23888888888,,57.12396239175061,HOLD
2026-01-10 04:00:00,90626.15,90649.99,90408.23,90448.3,164.87324,90575.14444444445,,54.237625225163846,HOLD
2026-01-10 05:00:00,90448.3,90617.62,90431.45,90603.52,84.41081,90608.49555555555,,39.18313252102205,HOLD
2026-01-10 06:00:00,90603.52,90603.53,90474.35,90505.47,74.15884,90604.44,,25.676369267172348,HOLD
2026-01-10 07:00:00,90505.48,90682.7,90505.47,90678.5,168.18359,90609.82,,33.62124021652478,HOLD
2026-01-10 08:00:00,90678.5,90773.33,90618.28,90661.95,288.33994,90612.11666666667,,45.30100175663482,HOLD
2026-01-10 09:00:00,90661.94,90768.97,90630.09,90768.96,158.69299,90630.89,,66.75026267553292,HOLD
2026-01-10 10:00:00,90768.97,90832.0,90728.45,90828.0,126.67512,90646.44555555556,90702.27380952382,69.66210442682177,BEARISH
2026-01-10 11:00:00,90828.0,90828.0,90708.25,90723.86,73.68827,90649.41111111111,90729.60047619048,57.58083472955062,BEARISH
2026-01-10 12:00:00,90723.87,90788.78,90665.75,90733.71,94.62022,90661.36333333334,90708.51666666668,54.620522378077794,BEARISH
2026-01-10 13:00:00,90733.71,90772.78,90633.86,90656.51,82.9916,90684.49777777778,90662.45095238095,50.6413117625755,BULLISH
2026-01-10 14:00:00,90656.52,90658.69,90538.46,90591.01,144.35468,90683.10777777777,90622.86904761905,49.62901215717648,BULLISH
2026-01-10 15:00:00,90591.01,90665.76,90584.17,90665.75,92.51513,90700.91666666667,90615.50904761905,49.071655665612475,BULLISH
2026-01-10 16:00:00,90665.76,90725.74,90609.56,90676.66,142.80125,90700.71222222222,90631.91428571429,49.14549499629224,BULLISH
2026-01-10 17:00:00,90676.66,90746.0,90544.96,90544.96,152.86625,90687.71333333332,90643.41904761906,46.78056441250689,BULLISH
2026-01-10 18:00:00,90544.96,90595.63,90504.55,90595.62,158.53961,90668.45333333332,90645.97380952381,56.497882851093415,BULLISH
2026-01-10 19:00:00,90595.62,90631.37,90580.61,90626.54,75.9405,90646.06888888888,90645.80523809524,51.14039433270529,BULLISH
2026-01-10 20:00:00,90626.54,90659.03,90571.0,90572.86,99.38243,90629.29111111112,90642.54714285715,53.49196314758578,BEARISH
2026-01-10 21:00:00,90572.86,90572.86,90500.38,90510.74,144.94285,90604.51666666666,90638.29666666666,40.17821596683954,BEARISH
2026-01-10 22:00:00,90510.75,90600.0,90404.0,90427.76,161.64189,90579.1,90625.90428571429,37.278505079037465,BEARISH
2026-01-10 23:00:00,90427.76,90567.15,90427.75,90504.7,85.50833,90569.51000000001,90616.73904761905,35.16026864934028,BEARISH
2026-01-11 00:00:00,90504.7,90650.75,90451.1,90640.44,114.3636,90566.69777777778,90617.42,40.30276709269169,BEARISH
2026-01-11 01:00:00,90640.44,90675.53,90558.95,90628.23,83.46973,90561.31666666667,90625.98809523809,44.53636519453796,BEARISH
2026-01-11 02:00:00,90628.24,90731.9,90615.34,90699.0,123.06702,90578.43222222223,90630.53476190477,48.14597198927401,BEARISH
2026-01-11 03:00:00,90699.0,90737.95,90631.64,90733.5,142.98004,90593.75222222222,90641.39333333334,54.30896493054415,BEARISH
2026-01-11 04:00:00,90733.49,90785.48,90661.53,90785.48,141.85581,90611.41222222222,90646.48761904762,61.051315565153146,BEARISH
2026-01-11 05:00:00,90785.48,90850.0,90740.0,90774.43,128.06651,90633.80888888889,90651.84380952381,56.65800823367921,BEARISH
2026-01-11 06:00:00,90774.42,90796.83,90585.34,90744.0,169.88277,90659.72666666667,90650.65523809523,54.02905418341932,BULLISH
2026-01-11 07:00:00,90744.0,90749.0,90675.52,90710.79,107.03833,90691.17444444443,90645.0738095238,61.247439601729994,BULLISH
2026-01-11 08:00:00,90710.8,90816.0,90610.27,90790.01,261.70108,90722.87555555554,90648.22380952381,62.692784851452544,BULLISH
2026-01-11 09:00:00,90790.01,90815.44,90675.6,90740.02,180.86038,90733.94,90648.52428571429,57.22968323946952,BULLISH
2026-01-11 10:00:00,90740.01,90740.02,90692.79,90736.67,123.08314,90745.9888888889,90652.34142857142,61.15127503437714,BULLISH
2026-01-11 11:00:00,90736.66,90756.0,90695.05,90754.99,128.73157,90752.21,90660.15,67.68159376854949,BULLISH
2026-01-11 12:00:00,90754.99,91020.0,90720.21,90938.13,211.42505,90774.94666666667,90673.12047619047,82.26718088133,BEARISH
2026-01-11 13:00:00,90938.12,90972.33,90821.47,90849.45,154.00693,90782.05444444444,90681.34857142858,71.47734210493459,BEARISH
